08-18 01:47:49.584  5467  5488 I TestRunner: started: the_server_field_can_be_changed(jp.golia.mailrs.MailFlowTest)
08-18 01:47:51.216  1454  1454 I KeyboardHeightUtil: KeyboardHeightUtil.calculateMaxKeyboardBodyHeight():46 leave 281 height for app when ime window height:2142, header height:116 and isFullscreenMode:false, so the max keyboard body height is:1745
08-18 01:47:51.216  1454  1454 I KeyboardHeightUtil: KeyboardHeightUtil.calculateMaxKeyboardBodyHeight():46 leave 281 height for app when ime window height:2142, header height:116 and isFullscreenMode:false, so the max keyboard body height is:1745
08-18 01:47:51.216  1454  1454 I GoogleInputMethodService: GoogleInputMethodService$1.onKeyboardViewShown():312 onKeyboardViewShown: keyboardType=prime, keyboardViewType=BODY keyboardView=com.google.android.libraries.inputmethod.widgets.SoftKeyboardView{fe4af22 V.E...... ........ 0,0-1080,641}
08-18 01:47:51.216  1454  1454 I KeyboardHeightUtil: KeyboardHeightUtil.calculateMaxKeyboardBodyHeight():46 leave 281 height for app when ime window height:2142, header height:116 and isFullscreenMode:false, so the max keyboard body height is:1745
08-18 01:47:51.217  1454  1454 I NewLanguagePromptExtension: NewLanguagePromptExtension$1.onKeyboardViewShown():96 Not show new language banner: no change in enabled input method entries
08-18 01:47:51.217  1454  1454 I KeyboardHeightUtil: KeyboardHeightUtil.calculateMaxKeyboardBodyHeight():46 leave 281 height for app when ime window height:2142, header height:116 and isFullscreenMode:false, so the max keyboard body height is:1745
08-18 01:47:51.217  1454  1454 I KeyboardHeightUtil: KeyboardHeightUtil.calculateMaxKeyboardBodyHeight():46 leave 281 height for app when ime window height:2142, header height:116 and isFullscreenMode:false, so the max keyboard body height is:1745
08-18 01:47:51.217  1454  1454 I KeyboardHeightUtil: KeyboardHeightUtil.calculateMaxKeyboardBodyHeight():46 leave 281 height for app when ime window height:2142, header height:116 and isFullscreenMode:false, so the max keyboard body height is:1745
08-18 01:47:51.217  1454  1454 I ProactiveUndoTriggerExtension: ProactiveUndoTriggerExtension.eventConsumer$lambda$0():125 kyp{intention=null, keyCode=-10044, UPDATE_KEYBOARD_LAYOUT, data=# qsn@a521f9ab}
08-18 01:47:51.217  1454  1454 I ProactiveUndoTriggerExtension: ProactiveUndoTriggerExtension.eventConsumer$lambda$0():125 kyp{intention=null, keyCode=-10188, SET_KEYBOARD_LAYOUT, data=# qsn@69e50d50}
08-18 01:47:51.217  1454  1739 I Delight5Decoder: Delight5DecoderWrapper.setKeyboardLayout():521 setKeyboardLayout()
08-18 01:47:51.218  1454  1454 I ProactiveUndoTriggerExtension: ProactiveUndoTriggerExtension.eventConsumer$lambda$0():125 kyp{intention=null, keyCode=-10044, UPDATE_KEYBOARD_LAYOUT, data=# qsn@a521f9ab}
08-18 01:47:51.218  1454  1454 I ProactiveUndoTriggerExtension: ProactiveUndoTriggerExtension.eventConsumer$lambda$0():125 kyp{intention=null, keyCode=-10188, SET_KEYBOARD_LAYOUT, data=# qsn@69e50d50}
08-18 01:47:51.218  1454  1454 I KeyboardHeightUtil: KeyboardHeightUtil.calculateMaxKeyboardBodyHeight():46 leave 281 height for app when ime window height:2142, header height:116 and isFullscreenMode:false, so the max keyboard body height is:1745
08-18 01:47:51.218  1454  1454 I KeyboardHeightUtil: KeyboardHeightUtil.calculateMaxKeyboardBodyHeight():46 leave 281 height for app when ime window height:2142, header height:116 and isFullscreenMode:false, so the max keyboard body height is:1745
08-18 01:47:51.221  1454  1739 I Delight5Decoder: Delight5DecoderWrapper.setKeyboardLayout():521 setKeyboardLayout()
08-18 01:47:51.365  1454  1454 W TooltipLifecycleManager: TooltipLifecycleManager.dismissTooltips():154 Tooltip with id spell_check_add_to_dictionary not found in tooltipManager.
08-18 01:47:51.393   638  1065 V GrammaticalInflectionUtils: AttributionSource: AttributionSource { uid = 10355, packageName = null, attributionTag = null, token = android.os.Binder@33c18a5, deviceId = 0, next = null } does not have READ_SYSTEM_GRAMMATICAL_GENDER permission.
08-18 01:47:51.395   498   630 I BpBinder: onLastStrongRef automatically unlinking death recipients:
08-18 01:47:51.396   983  1124 D SplashScreenView: Build android.window.SplashScreenView{dbfa48c V.E...... ......ID 0,0-0,0}
08-18 01:47:51.396   983  1124 D SplashScreenView: Icon: view: null drawable: null size: 0
08-18 01:47:51.396   983  1124 D SplashScreenView: Branding: view: android.view.View{f03e7d5 G.ED..... ......I. 0,0-0,0 #1020541 android:id/splashscreen_branding_view} drawable: null size w: 0 h: 0
08-18 01:47:51.397  5467  5467 D LifecycleMonitor: Lifecycle status change: jp.golia.mailrs.MainActivity@cf8afb8 in: PAUSED
08-18 01:47:51.397  5467  5467 V ActivityScenario: Update currentActivityStage to PAUSED, currentActivity=jp.golia.mailrs.MainActivity@cf8afb8
08-18 01:47:51.398   548   627 W IPCThreadState: Sending oneway calls to frozen process.
08-18 01:47:51.399  5530  5546 I EGL_emulation: Opening libGLESv1_CM_emulation.so
08-18 01:47:51.400  5530  5546 I EGL_emulation: Opening libGLESv2_emulation.so
08-18 01:47:51.402  5530  5546 W HWUI    : Failed to choose config with EGL_SWAP_BEHAVIOR_PRESERVED, retrying without...
08-18 01:47:51.402  5530  5546 W HWUI    : Failed to initialize 101010-2 format, error = EGL_SUCCESS
08-18 01:47:51.406   498   498 I BpBinder: onLastStrongRef automatically unlinking death recipients:
08-18 01:47:51.408  5530  5530 D AutofillManager: Fill dialog is enabled:false, hints=[]
08-18 01:47:51.416  1568  1840 I AssistantForeground: (REDACTED) Get launcher package: %s
08-18 01:47:51.417   548   627 W IPCThreadState: Sending oneway calls to frozen process.
08-18 01:47:51.423   455  5784 I RanchuHwc: logCompositionFallbackIfChanged: layer 6672 CompositionType fallback from 3 to 1
08-18 01:47:51.439   498   630 I BpBinder: onLastStrongRef automatically unlinking death recipients:
08-18 01:47:51.439   638   658 I ActivityTaskManager: Displayed jp.golia.mailrs.test/androidx.test.core.app.InstrumentationActivityInvoker$EmptyActivity for user 0: +45ms
08-18 01:47:51.444 19153 19153 D ViewRootImpl: Skipping stats log for color mode
08-18 01:47:51.447 19153 19153 W WindowOnBackDispatcher: OnBackInvokedCallback is not enabled for the application.
08-18 01:47:51.447 19153 19153 W WindowOnBackDispatcher: Set 'android:enableOnBackInvokedCallback="true"' in the application manifest.
08-18 01:47:51.451  1568  1844 I AssistantForeground: (REDACTED) Get launcher package: %s
08-18 01:47:51.457   638   662 I ImeTracker: system_server:c148c051: onRequestShow at ORIGIN_SERVER reason CONTROLS_CHANGED fromUser false
08-18 01:47:51.462  1454  1454 I StylusEducationPopupDialog: StylusEducationPopupDialog.showFirstTimeEducation():91 First time education not shown for null
08-18 01:47:51.462  5467  5467 I ImeTracker: system_server:c148c051: onCancelled at PHASE_CLIENT_ON_CONTROLS_CHANGED
08-18 01:47:51.471  5467  5467 D VRI[MainActivity]: visibilityChanged oldVisibility=true newVisibility=false
08-18 01:47:51.473   455  5784 I RanchuHwc: logCompositionFallbackIfChanged: layer 6675 CompositionType fallback from 3 to 1
08-18 01:47:51.474  5467  5467 I AutofillManager: onInvisibleForAutofill(): expiringResponse
08-18 01:47:51.474  5467  5467 D LifecycleMonitor: Lifecycle status change: jp.golia.mailrs.MainActivity@cf8afb8 in: STOPPED
08-18 01:47:51.474  5467  5467 V ActivityScenario: Update currentActivityStage to STOPPED, currentActivity=jp.golia.mailrs.MainActivity@cf8afb8
08-18 01:47:51.477  5467  5467 D AutofillManager: onActivityFinishing(): calling cancelLocked()
08-18 01:47:51.477  5467  5467 D LifecycleMonitor: Lifecycle status change: jp.golia.mailrs.MainActivity@cf8afb8 in: DESTROYED
08-18 01:47:51.478  5467  5467 V ActivityScenario: Update currentActivityStage to DESTROYED, currentActivity=null
08-18 01:47:51.478  5467  5467 W WindowOnBackDispatcher: sendCancelIfRunning: isInProgress=false callback=android.view.ImeBackAnimationController@ac8a2eb
08-18 01:47:51.481  5467  5488 D IdlingRegistry: Unregistering idling resources: [androidx.compose.ui.test.EspressoLink@9195246]
08-18 01:47:51.483  1338  1338 W DiscoveryManager: BroadcastReceiver is already registered
08-18 01:47:51.484  5467  5467 D ViewRootImpl: Skipping stats log for color mode
08-18 01:47:51.484  5467  5467 I ImeTracker: jp.golia.mailrs:328398b5: onCancelled at PHASE_CLIENT_ANIMATION_CANCEL
08-18 01:47:51.485  1338  5855 I DiscoveryManager: Filter criteria(96084372) scannerFlags(0)
08-18 01:47:51.485   638  2623 I ImeTracker: system_server:a41caba1: onRequestHide at ORIGIN_SERVER reason IME_REQUESTED_CHANGED_LISTENER fromUser false
08-18 01:47:51.486  1338  5855 W DatabaseProcessor: processLocalDevices: failed to get the network info with non-null networkId.
08-18 01:47:51.486  1338  1338 I CastMediaRouteProvider: Published 0 routes
08-18 01:47:51.489  1454  1454 I GoogleInputMethodService: GoogleInputMethodService.onFinishInputView():1524
08-18 01:47:51.489  1454  1454 I GlobeKeyExtension: GlobeKeyExtension.onDeactivate():104
08-18 01:47:51.489  1454  1454 I VoiceInputManagerWrapper: VoiceInputManagerWrapper.shutdown():122 shutdown()
08-18 01:47:51.489  1454  1454 W TooltipLifecycleManager: TooltipLifecycleManager.dismissTooltips():154 Tooltip with id spell_check_add_to_dictionary not found in tooltipManager.
08-18 01:47:51.493  1454  1454 I InputBundle: InputBundle.consumeEvent():949 Skip consuming an event as keyboard status is 0
08-18 01:47:51.493  5467  5467 I ImeTracker: jp.golia.mailrs:b8ab5b93: onRequestHide at ORIGIN_CLIENT reason HIDE_SOFT_INPUT fromUser false
08-18 01:47:51.493  5467  5467 I ImeTracker: jp.golia.mailrs:b8ab5b93: onFailed at PHASE_CLIENT_VIEW_SERVED
08-18 01:47:51.494  1454  1454 I AndroidIME: AbstractIme.onDeactivate():203 LatinIme.onDeactivate()
08-18 01:47:51.495  1454  1736 W ModuleManager: ModuleManager.loadModule():547 Module mly is not available
08-18 01:47:51.495  1454  1454 W TooltipLifecycleManager: TooltipLifecycleManager.dismissTooltips():154 Tooltip with id undo_access_point_promotion_banner not found in tooltipManager.
08-18 01:47:51.496  1454  1454 I ImeTracker: system_server:a41caba1: onHidden
08-18 01:47:51.495  5467  5488 I TestRunner: finished: the_server_field_can_be_changed(jp.golia.mailrs.MailFlowTest)
